DESCRIPTION,RATING,REVIEWS COUNT,IMAGE,LINK,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09
"Redmi 8A Dual (Midnight Grey,2 GB RAM, 32 GB)",4.3,42567,https://rukminim1.flixcart.com/image/416/416/k6tniq80/mobile/u/d/h/mi-redmi-8a-dual-b07x1kta-original-imafp73grqyzv9t3.jpeg?q=70,https://www.flipkart.com/redmi-8a-dual-midnight-grey-32-gb/p/itmfa5f7478174ca?pid=MOBFP7655HZQ6ZKD&lid=LSTMOBFP7655HZQ6ZKDDKWFH9&marketplace=FLIPKART&srno=s_3_58&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFP7655HZQ6ZKD.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,8393,8777,7499,7499,8490,8777,8777,8495,8495,8495,7499,7499,8777,8777,8777,8777,8499,8499,8459,8459,8450,8450,unavailable,unavailable,unavailable,8495,8495,8495,8495,8495,8495,8495
"Redmi Note 9 (Arctic White,4 GB RAM, 128 GB)",4.3,16795,https://rukminim1.flixcart.com/image/416/416/kd69z0w0/mobile/s/h/p/mi-redmi-note-9-b086982zkf-original-imafu4qfyyyrg8er.jpeg?q=70,https://www.flipkart.com/redmi-note-9-arctic-white-128-gb/p/itm12201c2ee63e5?pid=MOBFU3ZFB27C2VTH&lid=LSTMOBFU3ZFB27C2VTHXK7Z7R&marketplace=FLIPKART&srno=s_3_59&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFU3ZFB27C2VTH.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,13674,13750,13750,13750,13747,13747,13747,13706,13706,13698,13698,13698,13678,13674,13670,13592,13582,13582,13572,13565,13578,13578,13618,13570,13570,13990,13557,13557,13530,13540,13990,13990
"Redmi Note 9 (Scarlet Red,6 GB RAM, 128 GB)",4.3,2589,https://rukminim1.flixcart.com/image/416/416/kdqa4y80/mobile/a/e/r/mi-redmi-note-9-m2003j15si-original-imafukarcpe9ayme.jpeg?q=70,https://www.flipkart.com/redmi-note-9-scarlet-red-128-gb/p/itm12201c2ee63e5?pid=MOBFUNP3DYNG7HX2&lid=LSTMOBFUNP3DYNG7HX2VOOF20&marketplace=FLIPKART&srno=s_3_60&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFUNP3DYNG7HX2.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,14919,15149,15679,15679,15679,15679,15679,15679,15679,15679,15669,15669,15659,15649,14979,14979,15649,15649,15619,15619,15689,15689,16489,16999,16999,unavailable,15628,16999,16999,16999,16999,16999
"Redmi Note 9 (Aqua Green,4 GB RAM, 64 GB)",4.3,16795,https://rukminim1.flixcart.com/image/416/416/kd69z0w0/mobile/4/z/u/mi-redmi-note-9-b086982zkf-original-imafu4pyhhpwuzaw.jpeg?q=70,https://www.flipkart.com/redmi-note-9-aqua-green-64-gb/p/itm12201c2ee63e5?pid=MOBFU3ZFAB7VQJHY&lid=LSTMOBFU3ZFAB7VQJHYJZFZAO&marketplace=FLIPKART&srno=s_3_61&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFU3ZFAB7VQJHY.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,12640,12293,12475,12475,12199,12690,12690,12375,12284,12278,12199,12199,11989,11966,11930,11930,11926,11926,11795,11835,11800,11800,12499,12499,12499,12499,11990,12290,12399,12290,12195,12195
"Redmi Note 8 (Moonlight White,4 GB RAM, 64 GB)",4.4,48970,https://rukminim1.flixcart.com/image/416/416/k5lcvbk0pkrrdj/mobile-refurbished/a/k/t/redmi-note-8-64-d-m1908c3ji-mi-4-original-imafhh3gyjqqhqjd.jpeg?q=70,https://www.flipkart.com/redmi-note-8-moonlight-white-64-gb/p/itmd9fd42df891ce?pid=MOBFHGTKYGZBXNGK&lid=LSTMOBFHGTKYGZBXNGK9EAQ9C&marketplace=FLIPKART&srno=s_3_62&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFHGTKYGZBXNGK.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,13499,13999,13999,13999,13999,13999,13999,12375,13999,13999,13999,13999,13999,12973,12970,12962,12895,12895,12770,unavailable,unavailable,unavailable,12999,12999,12999,13999,13999,13999,13999,unavailable,unavailable,unavailable
"Redmi Note 9 Pro (Glacier White,6 GB RAM, 128 GB)",4.4,1276,https://rukminim1.flixcart.com/image/416/416/kcdp5zk0/mobile/6/e/k/mi-redmi-note-9-pro-mzb9105in-original-imaftgy6gwe9vnqr.jpeg?q=70,https://www.flipkart.com/redmi-note-9-pro-glacier-white-128-gb/p/itm7651b521a521f?pid=MOBFTGMCRZV8A6EK&lid=LSTMOBFTGMCRZV8A6EKCJWKIM&marketplace=FLIPKART&srno=s_3_63&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFTGMCRZV8A6EK.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,18440,18440,18440,18440,19999,18299,18299,18440,18332,18332,18332,18332,18332,18333,18333,18299,18333,18333,18333,18333,18440,18440,unavailable,unavailable,unavailable,17999,17999,17999,17999,17999,18499,18499
"Redmi Note 8 (Cosmic Purple,4 GB RAM, 64 GB)",4.4,48970,https://rukminim1.flixcart.com/image/416/416/k65d18w0pkrrdj/mobile/u/r/b/mi-redmi-note-8-m1908c3ji-original-imafnyg5ve4fjnaf.jpeg?q=70,https://www.flipkart.com/redmi-note-8-cosmic-purple-64-gb/p/itm16c6c50702ff1?pid=MOBFNY8Z8RZXUTA2&lid=LSTMOBFNY8Z8RZXUTA2WZIQOO&marketplace=FLIPKART&srno=s_3_64&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFNY8Z8RZXUTA2.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,13499,13999,13999,13999,13499,13499,13499,13499,13499,13499,13499,13499,12978,12970,12961,12950,12922,12922,12770,12760,12999,12999,12991,12978,12978,12945,12912,12975,12944,12903,12872,12872
"Redmi K20 (Glacier Blue,6 GB RAM, 128 GB)",4.5,50374,https://rukminim1.flixcart.com/image/416/416/jxz0brk0/mobile/9/a/k/redmi-k20-na-original-imafgb4xpxutp86a.jpeg?q=70,https://www.flipkart.com/redmi-k20-glacier-blue-128-gb/p/itmfggktx8gy4bcq?pid=MOBFG7UYQAZ4JBTS&lid=LSTMOBFG7UYQAZ4JBTSQ6MH5X&marketplace=FLIPKART&srno=s_3_65&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFG7UYQAZ4JBTS.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999
"Redmi 9 Power (Electric Green,4 GB RAM, 128 GB)",4.3,2458,https://rukminim1.flixcart.com/image/416/416/kj0bp8w0-0/mobile/p/n/c/9-power-mobhqab5-redmi-original-imafyz7aqsrggzgh.jpeg?q=70,https://www.flipkart.com/redmi-9-power-electric-green-128-gb/p/itm3a4444fc770fc?pid=MOBFZ2K4ZSGYG7ZT&lid=LSTMOBFZ2K4ZSGYG7ZTEL6HMI&marketplace=FLIPKART&srno=s_3_66&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFZ2K4ZSGYG7ZT.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,13487,13678,13678,13678,13678,13678,13678,13678,13678,13678,13678,13678,13678,13678,13678,13678,13678,13678,13678,13598,13598,13598,12998,13678,13678,13678,13678,13678,13678,13678,13678,13678
"Redmi Note 7 Pro (Space Black,6 GB RAM, 64 GB)",4.4,"3,14,833",https://rukminim1.flixcart.com/image/416/416/k0lbdzk0pkrrdj/mobile/z/j/a/mi-redmi-note-7-pro-mzb7465in-original-imafhvrdmeyweauc.jpeg?q=70,https://www.flipkart.com/redmi-note-7-pro-space-black-64-gb/p/itmfhvuexbzu6fjd?pid=MOBFHUQ4ZPZX89G6&lid=LSTMOBFHUQ4ZPZX89G6KSIIC2&marketplace=FLIPKART&srno=s_3_67&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFHUQ4ZPZX89G6.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,12999,12999,12999,12999,15985,unavailable,unavailable,unavailable,15985,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,13999,13999,13999,unavailable,unavailable,unavailable,15500,15199,15199,13999,13999,15199,15199
"Redmi K20 (Carbon Black,6 GB RAM, 128 GB)",4.5,50374,https://rukminim1.flixcart.com/image/416/416/jxz0brk0/mobile/7/b/a/redmi-k20-na-original-imafgb4xesjtrzuu.jpeg?q=70,https://www.flipkart.com/redmi-k20-carbon-black-128-gb/p/itmfggktjkrahjwm?pid=MOBFG7UYGCXFUZZV&lid=LSTMOBFG7UYGCXFUZZV3A8OBA&marketplace=FLIPKART&srno=s_3_68&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFG7UYGCXFUZZV.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999,24999
"Redmi Note 6 Pro (Blue,4 GB RAM, 64 GB)",4.5,"6,23,759",https://rukminim1.flixcart.com/image/416/416/josxlzk0/mobile/y/j/j/mi-redmi-note-6-pro-mzb6882in-original-imafb6npun9zvqbk.jpeg?q=70,https://www.flipkart.com/redmi-note-6-pro-blue-64-gb/p/itmf93aa56274a88?pid=MOBFAJB4RSWTEYJJ&lid=LSTMOBFAJB4RSWTEYJJRGGDKK&marketplace=FLIPKART&srno=s_3_69&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFAJB4RSWTEYJJ.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,11850,11600,11599,11599,11560,11560,11560,11560,11500,unavailable,11790,11790,11780,11780,11780,unavailable,unavailable,unavailable,11780,unavailable,11780,11780,unavailable,unavailable,unavailable,11780,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
"Redmi 8A (Midnight Black,2 GB RAM, 32 GB)",4.4,"1,57,837",https://rukminim1.flixcart.com/image/416/416/k12go7k0/mobile/8/e/b/mi-redmi-8a-mzb8298in-original-imafkmhqztfbabww.jpeg?q=70,https://www.flipkart.com/redmi-8a-midnight-black-32-gb/p/itme2e12a5859993?pid=MOBFKF98FFAAY8EB&lid=LSTMOBFKF98FFAAY8EBS8FFCJ&marketplace=FLIPKART&srno=s_3_70&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFKF98FFAAY8EB.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
"Redmi Note 6 Pro (Blue,6 GB RAM, 64 GB)",4.5,"1,26,273",https://rukminim1.flixcart.com/image/416/416/josxlzk0/mobile/y/j/j/mi-redmi-note-6-pro-mzb6882in-original-imafb6npun9zvqbk.jpeg?q=70,https://www.flipkart.com/redmi-note-6-pro-blue-64-gb/p/itmd0ee82dbf1830?pid=MOBFAJB4AVPG87YK&lid=LSTMOBFAJB4AVPG87YK6ABT2C&marketplace=FLIPKART&srno=s_3_71&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBFAJB4AVPG87YK.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,14998,14998,14998,14998,14998,17900,17900,17900,unavailable,unavailable,unavailable,unavailable,14998,14998,unavailable,unavailable,unavailable,unavailable,17900,14998,12999,12999,unavailable,unavailable,unavailable,14390,14390,14390,14998,14998,14998,14998
"Redmi 5 (Lake Blue,2 GB RAM, 16 GB)",4.3,4223,https://rukminim1.flixcart.com/image/416/416/ji0lbbk0/mobile/3/m/k/mi-redmi-5-na-original-imaf5semqnagymyq.jpeg?q=70,https://www.flipkart.com/redmi-5-lake-blue-16-gb/p/itmfg9uuxztrzvdd?pid=MOBF4N82BGRDMRS6&lid=LSTMOBF4N82BGRDMRS6SDX2US&marketplace=FLIPKART&srno=s_3_72&otracker=search&fm=organic&iid=9918138f-e1c5-445e-8434-4b20149a74a6.MOBF4N82BGRDMRS6.SEARCH&ssid=bmz1pj0rkg0000001612574362127&qH=03fe78673e917767,8499,8499,8499,8499,8499,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,8499,8499,8499,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
"Redmi Note 9 (Scarlet Red,4 GB RAM, 64 GB)",4.3,16795,https://rukminim1.flixcart.com/image/416/416/kdqa4y80/mobile/a/e/r/mi-redmi-note-9-m2003j15si-original-imafukarcpe9ayme.jpeg?q=70,https://www.flipkart.com/redmi-note-9-scarlet-red-64-gb/p/itm12201c2ee63e5?pid=MOBFUJE7WGKY7AER&lid=LSTMOBFUJE7WGKY7AERX8IPMV&marketplace=FLIPKART&srno=s_4_73&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBFUJE7WGKY7AER.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,12964,12690,13978,13978,13297,13297,13297,unavailable,12999,12949,13297,13297,13297,13297,13400,12949,12944,12944,12899,12998,12998,12998,12997,12996,12996,12996,12996,13499,12690,13200,13200,13200
"Redmi Note 5 Pro (Rose Gold,4 GB RAM, 64 GB)",4.5,"11,71,300",https://rukminim1.flixcart.com/image/416/416/jdkjzww0/mobile/z/x/a/redmi-note-5-pro-mzb6086in-original-imaf2g8zp8ubadzb.jpeg?q=70,https://www.flipkart.com/redmi-note-5-pro-rose-gold-64-gb/p/itmf2fc3jyathzcq?pid=MOBF2BSG75JYZ5YW&lid=LSTMOBF2BSG75JYZ5YWRKDTAH&marketplace=FLIPKART&srno=s_4_74&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBF2BSG75JYZ5YW.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,14999,14999,14999,14999,14999,14999,14999,14999,14999,11790,14999,14999,14999,14999,14999,14999,14999,14999,14999,11999,14999,14999,14999,14999,14999,14999,14999,14999,14999,14999,13499,13499
"Redmi K20 (Pearl White,6 GB RAM, 128 GB)",4.5,50374,https://rukminim1.flixcart.com/image/416/416/k186fm80/mobile/7/m/q/mi-redmi-k20-mzb8194in-original-imafkudxngxjdctx.jpeg?q=70,https://www.flipkart.com/redmi-k20-pearl-white-128-gb/p/itm4adaa95cfa200?pid=MOBFK86VNWAYJ7MQ&lid=LSTMOBFK86VNWAYJ7MQDGZRWP&marketplace=FLIPKART&srno=s_4_75&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBFK86VNWAYJ7MQ.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,24999,24999,24999,24999,24999,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
"Redmi Note 5 Pro (Black,6 GB RAM, 64 GB)",4.5,"2,58,670",https://rukminim1.flixcart.com/image/416/416/jdhp47k0/mobile/e/h/e/redmi-note-5-pro-na-original-imaf2ashnnbxxks5.jpeg?q=70,https://www.flipkart.com/redmi-note-5-pro-black-64-gb/p/itmf2fc3qjzftfch?pid=MOBF28FTKDWY5EHE&lid=LSTMOBF28FTKDWY5EHEWLTAYU&marketplace=FLIPKART&srno=s_4_76&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBF28FTKDWY5EHE.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999,16999
"Redmi Note 9 Pro (Glacier White,4 GB RAM, 64 GB)",4.4,17186,https://rukminim1.flixcart.com/image/416/416/k7usyvk0/mobile/k/n/u/mi-redmi-note-9-b0784d7nfq-original-imafqy27p5tuzx77.jpeg?q=70,https://www.flipkart.com/redmi-note-9-pro-glacier-white-64-gb/p/itma84d60532d415?pid=MOBFPZXU9QDDSKNU&lid=LSTMOBFPZXU9QDDSKNU9DUKVG&marketplace=FLIPKART&srno=s_4_77&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBFPZXU9QDDSKNU.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,13448,13426,13426,13426,13435,13999,13999,13989,13549,13530,13530,13530,13533,13533,13530,13530,13446,13446,13399,13445,13899,13899,16495,16495,16495,15990,13399,13975,13775,13623,13364,13364
"Redmi Note 9 Pro (Interstellar Black,4 GB RAM, 64 GB)",4.4,17186,https://rukminim1.flixcart.com/image/416/416/k7usyvk0/mobile/g/u/h/mi-redmi-note-9-b0784d862l-original-imafqy27dchrz3af.jpeg?q=70,https://www.flipkart.com/redmi-note-9-pro-interstellar-black-64-gb/p/itma84d60532d415?pid=MOBFPZXUJHMYCBFK&lid=LSTMOBFPZXUJHMYCBFK84SYTL&marketplace=FLIPKART&srno=s_4_78&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBFPZXUJHMYCBFK.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,13299,13269,13269,13269,13113,13400,13400,13490,13485,13796,13750,13750,13649,13627,13619,13619,13412,13412,13379,13369,13370,13370,13933,13899,13899,13842,13753,13702,13590,13476,13287,13287
"Redmi Note 9 Pro Max (Interstellar Black,6 GB RAM, 128 GB)",4.4,19505,https://rukminim1.flixcart.com/image/416/416/kdnf98w0/mobile/t/q/x/mi-redmi-note-9-pro-max-redmi-note-9-pro-max-original-imafug8czmh33peh.jpeg?q=70,https://www.flipkart.com/redmi-note-9-pro-max-interstellar-black-128-gb/p/itmb47f59cf8b7c3?pid=MOBFRWZN9WHWZKZJ&lid=LSTMOBFRWZN9WHWZKZJMEYX92&marketplace=FLIPKART&srno=s_4_79&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBFRWZN9WHWZKZJ.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,18259,19495,19495,19495,18689,18679,18679,19995,20495,20895,20895,20895,20995,20995,20995,20995,20995,20995,20995,20895,20990,20990,unavailable,unavailable,unavailable,20990,20990,20990,20990,20988,unavailable,unavailable
"Redmi Y1 lite (Gold,2 GB RAM, 16 GB)",4.2,3336,https://rukminim1.flixcart.com/image/416/416/jiklh8w0/mobile/a/k/t/mi-redmi-y1-lite-mzb5747in-original-imaf6cacdfgsdjyu.jpeg?q=70,https://www.flipkart.com/redmi-y1-lite-gold-16-gb/p/itmf3jybr3a6cz4f?pid=MOBFFQVYGKSFRAKT&lid=LSTMOBFFQVYGKSFRAKTVLXYFL&marketplace=FLIPKART&srno=s_4_80&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBFFQVYGKSFRAKT.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,7900,7900,7900,7900,7790,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,7790,7785,7765,unavailable,7765,7765,7765,7765,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,7765,unavailable,unavailable
"Redmi 7A (Matte Blue,2 GB RAM, 16 GB)",4.3,"3,81,997",https://rukminim1.flixcart.com/image/416/416/k65d18w0pkrrdj/mobile-refurbished/t/h/b/redmi-7a-16-a-mzb7799in-mi-2-original-imafg27hramfktfs.jpeg?q=70,https://www.flipkart.com/redmi-7a-matte-blue-16-gb/p/itmfhz4cgzzv3zu5?pid=MOBFHZ4BZ4HZ3UZ9&lid=LSTMOBFHZ4BZ4HZ3UZ9CCRMR8&marketplace=FLIPKART&srno=s_4_81&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBFHZ4BZ4HZ3UZ9.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
"Redmi Note 9 (Pebble Grey,4 GB RAM, 128 GB)",4.3,16795,https://rukminim1.flixcart.com/image/416/416/kd69z0w0/mobile/a/n/g/mi-redmi-note-9-b086982zkf-original-imafu4qf8gfcutde.jpeg?q=70,https://www.flipkart.com/redmi-note-9-pebble-grey-128-gb/p/itm12201c2ee63e5?pid=MOBFU3ZFTEA5EWEV&lid=LSTMOBFU3ZFTEA5EWEVHSCHGM&marketplace=FLIPKART&srno=s_4_82&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBFU3ZFTEA5EWEV.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,13449,13552,13445,13445,13549,13549,13549,13458,13398,13382,13375,13375,13350,13387,13343,13340,13449,13449,13449,13449,13449,13449,13294,13510,13510,13548,13385,13367,13355,13344,13385,13385
"Redmi Note 9 (Scarlet Red,4 GB RAM, 128 GB)",4.3,16795,https://rukminim1.flixcart.com/image/416/416/kdqa4y80/mobile/a/e/r/mi-redmi-note-9-m2003j15si-original-imafukarcpe9ayme.jpeg?q=70,https://www.flipkart.com/redmi-note-9-scarlet-red-128-gb/p/itm12201c2ee63e5?pid=MOBFV2B5ZWXCGXRJ&lid=LSTMOBFV2B5ZWXCGXRJOO0HIL&marketplace=FLIPKART&srno=s_4_83&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBFV2B5ZWXCGXRJ.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,14994,14990,14985,14985,14493,14388,14388,14388,14380,14380,14380,14380,14380,14380,14380,14380,14380,14380,14360,14358,14356,14356,14356,14139,14139,14139,14396,14396,14396,14396,14394,14394
"Redmi 5 (Rose Gold,2 GB RAM, 16 GB)",4.3,4223,https://rukminim1.flixcart.com/image/416/416/jgl5gnk0/mobile/w/u/m/mi-redmi-5-na-original-imaf4snfpzkhfxz4.jpeg?q=70,https://www.flipkart.com/redmi-5-rose-gold-16-gb/p/itmfg9uuxztrzvdd?pid=MOBF4N82Z3TFYWUM&lid=LSTMOBF4N82Z3TFYWUM8KZ8KX&marketplace=FLIPKART&srno=s_4_84&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBF4N82Z3TFYWUM.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,8499,8499,8499,8499,8499,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,8499,8499,8499,8499,8499,8499,unavailable,unavailable,unavailable,unavailable,8499,8499,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
"Redmi Note 9 Pro Max (Champagne Gold,8 GB RAM, 128 GB)",4.4,1300,https://rukminim1.flixcart.com/image/416/416/ken59jk0/mobile/k/g/w/mi-redmi-note-9-pro-max-m2003j6b1l-original-imafv9zfdjwuys9g.jpeg?q=70,https://www.flipkart.com/redmi-note-9-pro-max-champagne-gold-128-gb/p/itm910a2a3566aa0?pid=MOBFVDC6GCZKNWDZ&lid=LSTMOBFVDC6GCZKNWDZKBWXUF&marketplace=FLIPKART&srno=s_4_85&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBFVDC6GCZKNWDZ.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,22999,22999,22999,22999,22999,unavailable,unavailable,unavailable,22999,unavailable,22999,22999,unavailable,unavailable,unavailable,22999,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
"Redmi Note 7 (Onyx Black,4 GB RAM, 64 GB)",4.5,"1,78,021",https://rukminim1.flixcart.com/image/416/416/k3xcdjk0pkrrdj/mobile-refurbished/q/d/5/redmi-note-7s-32-u-mzb7744in-mi-3-original-imafe48yggp2za54.jpeg?q=70,https://www.flipkart.com/redmi-note-7-onyx-black-64-gb/p/itme61694ad69e1a?pid=MOBFDXZ39EGFJDFJ&lid=LSTMOBFDXZ39EGFJDFJYXYKE5&marketplace=FLIPKART&srno=s_4_86&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBFDXZ39EGFJDFJ.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985,12985
"Redmi Y1 lite (Grey,2 GB RAM, 16 GB)",4.2,3336,https://rukminim1.flixcart.com/image/416/416/jiklh8w0/mobile/n/8/r/mi-redmi-y1-lite-mzb5748in-original-imaf6cac3gpe5aqz.jpeg?q=70,https://www.flipkart.com/redmi-y1-lite-grey-16-gb/p/itmf3kdzva8yvq5j?pid=MOBFFQVYW2UJ5N8R&lid=LSTMOBFFQVYW2UJ5N8R9PSJHR&marketplace=FLIPKART&srno=s_4_87&otracker=search&fm=organic&iid=4b437ab5-9bbc-4584-904b-fd0a7674c731.MOBFFQVYW2UJ5N8R.SEARCH&ssid=w85xlx0v9s0000001612574364930&qH=03fe78673e917767,7880,7990,7990,7990,7400,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,7999,unavailable,unavailable,unavailable,7999,7999,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,7990,7990,7190,7100,7100
